# file...... outputFiles/triplex_meter:measured_power.csv
# date...... Mon Apr  4 09:07:19 2016
# user...... mlunacek
# host...... (null)
# group..... class=triplex_meter
# property.. measured_power
# limit..... 0
# interval.. 60
# timestamp,triplex_meter_0,triplex_meter_1,triplex_meter_2,triplex_meter_3,triplex_meter_4,triplex_meter_5,triplex_meter_6,triplex_meter_7,triplex_meter_8,triplex_meter_9,triplex_meter_10,triplex_meter_11,triplex_meter_12,triplex_meter_13,triplex_meter_14,triplex_meter_15,triplex_meter_16,triplex_meter_17,triplex_meter_18,triplex_meter_19,triplex_meter_20,triplex_meter_21,triplex_meter_22,triplex_meter_23,triplex_meter_24,triplex_meter_25,triplex_meter_26,triplex_meter_27,triplex_meter_28,triplex_meter_29,triplex_meter_30,triplex_meter_31,triplex_meter_32,triplex_meter_33,triplex_meter_34,triplex_meter_35,triplex_meter_36,triplex_meter_37,triplex_meter_38,triplex_meter_39,triplex_meter_40,triplex_meter_41,triplex_meter_42,triplex_meter_43,triplex_meter_44,triplex_meter_45,triplex_meter_46,triplex_meter_47,triplex_meter_48,triplex_meter_49,triplex_meter_50,triplex_meter_51,triplex_meter_52,triplex_meter_53,triplex_meter_54,triplex_meter_55,triplex_meter_56,triplex_meter_57,triplex_meter_58,triplex_meter_59,triplex_meter_60,triplex_meter_61,triplex_meter_62,triplex_meter_63,triplex_meter_64,triplex_meter_65,triplex_meter_66,triplex_meter_67,triplex_meter_68,triplex_meter_69,triplex_meter_70,triplex_meter_71,triplex_meter_72,triplex_meter_73,triplex_meter_74,triplex_meter_75,triplex_meter_76,triplex_meter_77,triplex_meter_78,triplex_meter_79,triplex_meter_80,triplex_meter_81,triplex_meter_82,triplex_meter_83,triplex_meter_84,triplex_meter_85,triplex_meter_86,triplex_meter_87,triplex_meter_88,triplex_meter_89,triplex_meter_90,triplex_meter_91,triplex_meter_92,triplex_meter_93,triplex_meter_94,triplex_meter_95,triplex_meter_96,triplex_meter_97,triplex_meter_98,triplex_meter_99,triplex_meter_100
2013-07-01 05:34:00 UTC,+103.863+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+109.041+14.0699d,+109.041+14.0699d,+109.041+14.0699d,+109.041+14.0699d,+109.041+14.0699d,+109.041+14.0699d,+106.201+14.0699d,+106.201+14.0699d,+106.201+14.0699d,+104.836+14.0699d,+104.836+14.0699d,+104.836+14.0699d,+104.836+14.0699d,+104.836+14.0699d,+104.836+14.0699d,+104.836+14.0699d,+108.684+14.0699d,+108.684+14.0699d,+108.684+14.0699d,+108.684+14.0699d,+108.684+14.0699d,+2506.65+18.0777d,+108.684+14.0699d,+2493.56+18.0132d,+107.735+14.0699d,+107.735+14.0699d,+107.735+14.0699d,+107.735+14.0699d,+107.735+14.0699d,+107.735+14.0699d,+107.876+14.0699d,+107.876+14.0699d,+107.876+14.0699d,+107.876+14.0699d,+2495.5+18.0228d,+107.876+14.0699d,+107.876+14.0699d,+47.1695+14.0699d,+47.1695+14.0699d,+47.1695+14.0699d,+1882.67+14.1292d,+47.1695+14.0699d,+47.1695+14.0699d,+47.1695+14.0699d,+47.1674+14.0699d,+47.1674+14.0699d,+47.1674+14.0699d,+47.1674+14.0699d,+47.1674+14.0699d,+47.1674+14.0699d,+47.1674+14.0699d,+47.3388+14.0699d,+47.3388+14.0699d,+47.3388+14.0699d,+47.3388+14.0699d,+47.3388+14.0699d,+47.3388+14.0699d,+47.3388+14.0699d,+103.223+14.0699d,+103.223+14.0699d,+103.223+14.0699d,+2432.2+17.7023d,+103.223+14.0699d,+103.223+14.0699d,+103.223+14.0699d,+2405.57+17.5626d,+101.226+14.0699d,+101.226+14.0699d,+101.226+14.0699d,+101.226+14.0699d,+101.226+14.0699d,+101.226+14.0699d,+109.147+14.0699d,+109.147+14.0699d,+109.147+14.0699d,+109.147+14.0699d,+109.147+14.0699d,+109.147+14.0699d,+109.147+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+101.514+14.0699d,+2402.37+17.5456d,+100.984+14.0699d,+100.984+14.0699d,+100.984+14.0699d,+100.984+14.0699d,+100.984+14.0699d,+100.984+14.0699d
2013-07-01 05:35:00 UTC,+103.881+14.0699d,+101.477+14.0699d,+2408.91+17.5803d,+101.477+14.0699d,+101.477+14.0699d,+101.477+14.0699d,+101.477+14.0699d,+101.477+14.0699d,+109.009+14.0699d,+109.009+14.0699d,+109.009+14.0699d,+2511.15+18.0997d,+109.009+14.0699d,+109.009+14.0699d,+106.213+14.0699d,+106.213+14.0699d,+106.213+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+2506.44+18.0766d,+108.669+14.0699d,+2493.39+18.0124d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.864+14.0699d,+107.864+14.0699d,+107.864+14.0699d,+107.864+14.0699d,+2495.33+18.022d,+107.864+14.0699d,+107.864+14.0699d,+47.1702+14.0699d,+47.1702+14.0699d,+47.1702+14.0699d,+1882.67+14.1292d,+47.1702+14.0699d,+47.1702+14.0699d,+47.1702+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+103.241+14.0699d,+103.241+14.0699d,+103.241+14.0699d,+2432.45+17.7036d,+103.241+14.0699d,+103.241+14.0699d,+103.241+14.0699d,+2405.04+17.5598d,+101.186+14.0699d,+2405.04+17.5598d,+101.186+14.0699d,+101.186+14.0699d,+101.186+14.0699d,+101.186+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+2401.99+17.5435d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d
2013-07-01 05:36:00 UTC,+103.881+14.0699d,+101.477+14.0699d,+2408.91+17.5803d,+101.477+14.0699d,+101.477+14.0699d,+101.477+14.0699d,+101.477+14.0699d,+101.477+14.0699d,+109.009+14.0699d,+109.009+14.0699d,+109.009+14.0699d,+2511.15+18.0997d,+109.009+14.0699d,+109.009+14.0699d,+106.213+14.0699d,+106.213+14.0699d,+106.213+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+104.817+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+108.669+14.0699d,+2506.44+18.0766d,+108.669+14.0699d,+2493.39+18.0124d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.723+14.0699d,+107.864+14.0699d,+107.864+14.0699d,+107.864+14.0699d,+107.864+14.0699d,+2495.33+18.022d,+107.864+14.0699d,+107.864+14.0699d,+47.1702+14.0699d,+47.1702+14.0699d,+47.1702+14.0699d,+1882.67+14.1292d,+47.1702+14.0699d,+47.1702+14.0699d,+47.1702+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.1664+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+47.338+14.0699d,+103.241+14.0699d,+103.241+14.0699d,+103.241+14.0699d,+2432.45+17.7036d,+103.241+14.0699d,+103.241+14.0699d,+103.241+14.0699d,+2405.04+17.5598d,+101.186+14.0699d,+2405.04+17.5598d,+101.186+14.0699d,+101.186+14.0699d,+101.186+14.0699d,+101.186+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+109.123+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+101.485+14.0699d,+2401.99+17.5435d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d,+100.955+14.0699d
2013-07-01 05:37:00 UTC,+103.877+14.0699d,+101.486+14.0699d,+2407.39+17.5833d,+101.486+14.0699d,+101.486+14.0699d,+101.486+14.0699d,+101.486+14.0699d,+101.486+14.0699d,+108.971+14.0699d,+108.971+14.0699d,+108.971+14.0699d,+2508.93+18.0998d,+108.971+14.0699d,+108.971+14.0699d,+106.212+14.0699d,+106.212+14.0699d,+106.212+14.0699d,+104.814+14.0699d,+104.814+14.0699d,+104.814+14.0699d,+104.814+14.0699d,+2452+17.8153d,+104.814+14.0699d,+104.814+14.0699d,+108.637+14.0699d,+108.637+14.0699d,+108.637+14.0699d,+108.637+14.0699d,+108.637+14.0699d,+2504.32+18.0772d,+108.637+14.0699d,+2490.85+18.0108d,+107.661+14.0699d,+107.661+14.0699d,+2490.85+18.0108d,+107.661+14.0699d,+2490.85+18.0108d,+107.661+14.0699d,+107.824+14.0699d,+107.824+14.0699d,+107.824+14.0699d,+107.824+14.0699d,+2493.09+18.022d,+107.824+14.0699d,+107.824+14.0699d,+47.17+14.0699d,+47.17+14.0699d,+47.17+14.0699d,+1881.33+14.1293d,+47.17+14.0699d,+47.17+14.0699d,+47.17+14.0699d,+47.1668+14.0699d,+47.1668+14.0699d,+47.1668+14.0699d,+47.1668+14.0699d,+47.1668+14.0699d,+47.1668+14.0699d,+47.1668+14.0699d,+47.3362+14.0699d,+47.3362+14.0699d,+47.3362+14.0699d,+47.3362+14.0699d,+47.3362+14.0699d,+47.3362+14.0699d,+47.3362+14.0699d,+103.237+14.0699d,+103.237+14.0699d,+103.237+14.0699d,+2430.75+17.7058d,+103.237+14.0699d,+103.237+14.0699d,+103.237+14.0699d,+2403.53+17.5628d,+101.194+14.0699d,+2403.53+17.5628d,+101.194+14.0699d,+101.194+14.0699d,+101.194+14.0699d,+101.194+14.0699d,+109.075+14.0699d,+109.075+14.0699d,+109.075+14.0699d,+2510.38+18.1069d,+109.075+14.0699d,+109.075+14.0699d,+109.075+14.0699d,+101.494+14.0699d,+101.494+14.0699d,+101.494+14.0699d,+101.494+14.0699d,+101.494+14.0699d,+101.494+14.0699d,+101.494+14.0699d,+2400.47+17.5465d,+100.963+14.0699d,+100.963+14.0699d,+100.963+14.0699d,+100.963+14.0699d,+100.963+14.0699d,+100.963+14.0699d
2013-07-01 05:38:00 UTC,+103.894+14.0699d,+101.458+14.0699d,+2407.02+17.5813d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+108.959+14.0699d,+108.959+14.0699d,+108.959+14.0699d,+2508.76+18.099d,+108.959+14.0699d,+108.959+14.0699d,+106.224+14.0699d,+106.224+14.0699d,+106.224+14.0699d,+104.786+14.0699d,+104.786+14.0699d,+104.786+14.0699d,+104.786+14.0699d,+2451.62+17.8134d,+104.786+14.0699d,+2451.62+17.8134d,+108.626+14.0699d,+108.626+14.0699d,+108.626+14.0699d,+108.626+14.0699d,+108.626+14.0699d,+2504.16+18.0765d,+108.626+14.0699d,+2490.7+18.0101d,+107.65+14.0699d,+107.65+14.0699d,+2490.7+18.0101d,+107.65+14.0699d,+2490.7+18.0101d,+107.65+14.0699d,+107.814+14.0699d,+107.814+14.0699d,+107.814+14.0699d,+107.814+14.0699d,+2492.95+18.0213d,+107.814+14.0699d,+107.814+14.0699d,+47.1706+14.0699d,+47.1706+14.0699d,+47.1706+14.0699d,+1881.34+14.1293d,+47.1706+14.0699d,+47.1706+14.0699d,+47.1706+14.0699d,+47.1658+14.0699d,+47.1658+14.0699d,+47.1658+14.0699d,+47.1658+14.0699d,+47.1658+14.0699d,+47.1658+14.0699d,+47.1658+14.0699d,+47.3077+14.0699d,+1881.83+14.1326d,+47.3077+14.0699d,+47.3077+14.0699d,+47.3077+14.0699d,+47.3077+14.0699d,+47.3077+14.0699d,+103.255+14.0699d,+103.255+14.0699d,+103.255+14.0699d,+2430.98+17.707d,+103.255+14.0699d,+103.255+14.0699d,+103.255+14.0699d,+2403.16+17.5608d,+101.167+14.0699d,+2403.16+17.5608d,+101.167+14.0699d,+101.167+14.0699d,+101.167+14.0699d,+101.167+14.0699d,+109.063+14.0699d,+109.063+14.0699d,+109.063+14.0699d,+2510.21+18.1061d,+109.063+14.0699d,+109.063+14.0699d,+109.063+14.0699d,+101.466+14.0699d,+101.466+14.0699d,+101.466+14.0699d,+101.466+14.0699d,+101.466+14.0699d,+101.466+14.0699d,+101.466+14.0699d,+2399.91+17.5435d,+100.921+14.0699d,+2399.91+17.5435d,+100.921+14.0699d,+100.921+14.0699d,+100.921+14.0699d,+100.921+14.0699d
2013-07-01 05:39:00 UTC,+103.906+14.0699d,+2406.66+17.5794d,+2406.66+17.5794d,+101.431+14.0699d,+101.431+14.0699d,+101.431+14.0699d,+101.431+14.0699d,+101.431+14.0699d,+108.955+14.0699d,+108.955+14.0699d,+108.955+14.0699d,+2508.71+18.0988d,+108.955+14.0699d,+108.955+14.0699d,+106.232+14.0699d,+106.232+14.0699d,+106.232+14.0699d,+104.773+14.0699d,+104.773+14.0699d,+104.773+14.0699d,+104.773+14.0699d,+2451.44+17.8125d,+104.773+14.0699d,+2451.44+17.8125d,+108.624+14.0699d,+108.624+14.0699d,+108.624+14.0699d,+108.624+14.0699d,+108.624+14.0699d,+2504.13+18.0763d,+108.624+14.0699d,+2490.68+18.01d,+107.649+14.0699d,+107.649+14.0699d,+2490.68+18.01d,+107.649+14.0699d,+2490.68+18.01d,+107.649+14.0699d,+107.812+14.0699d,+107.812+14.0699d,+107.812+14.0699d,+107.812+14.0699d,+2492.93+18.0211d,+107.812+14.0699d,+107.812+14.0699d,+47.1711+14.0699d,+47.1711+14.0699d,+47.1711+14.0699d,+1881.34+14.1293d,+47.1711+14.0699d,+47.1711+14.0699d,+47.1711+14.0699d,+47.1652+14.0699d,+47.1652+14.0699d,+47.1652+14.0699d,+47.1652+14.0699d,+47.1652+14.0699d,+47.1652+14.0699d,+47.1652+14.0699d,+47.3076+14.0699d,+1881.83+14.1326d,+47.3076+14.0699d,+47.3076+14.0699d,+47.3076+14.0699d,+47.3076+14.0699d,+47.3076+14.0699d,+103.267+14.0699d,+103.267+14.0699d,+103.267+14.0699d,+2431.15+17.7079d,+103.267+14.0699d,+103.267+14.0699d,+103.267+14.0699d,+2402.9+17.5594d,+101.147+14.0699d,+2402.9+17.5594d,+101.147+14.0699d,+101.147+14.0699d,+101.147+14.0699d,+101.147+14.0699d,+109.059+14.0699d,+109.059+14.0699d,+109.059+14.0699d,+2510.16+18.1058d,+109.059+14.0699d,+109.059+14.0699d,+109.059+14.0699d,+101.446+14.0699d,+101.446+14.0699d,+101.446+14.0699d,+101.446+14.0699d,+101.446+14.0699d,+101.446+14.0699d,+101.446+14.0699d,+2399.65+17.5422d,+100.901+14.0699d,+2399.65+17.5422d,+100.901+14.0699d,+100.901+14.0699d,+100.901+14.0699d,+100.901+14.0699d
2013-07-01 05:40:00 UTC,+103.902+14.0699d,+2406.74+17.5798d,+2406.74+17.5798d,+101.437+14.0699d,+101.437+14.0699d,+101.437+14.0699d,+101.437+14.0699d,+101.437+14.0699d,+108.944+14.0699d,+108.944+14.0699d,+108.944+14.0699d,+2508.56+18.098d,+108.944+14.0699d,+108.944+14.0699d,+106.228+14.0699d,+106.228+14.0699d,+106.228+14.0699d,+104.78+14.0699d,+104.78+14.0699d,+104.78+14.0699d,+104.78+14.0699d,+2451.53+17.8129d,+104.78+14.0699d,+2451.53+17.8129d,+2503.87+18.0751d,+108.605+14.0699d,+108.605+14.0699d,+108.605+14.0699d,+108.605+14.0699d,+2503.87+18.0751d,+108.605+14.0699d,+2490.56+18.0094d,+107.64+14.0699d,+107.64+14.0699d,+2490.56+18.0094d,+107.64+14.0699d,+2490.56+18.0094d,+107.64+14.0699d,+107.803+14.0699d,+107.803+14.0699d,+107.803+14.0699d,+107.803+14.0699d,+2492.81+18.0205d,+107.803+14.0699d,+107.803+14.0699d,+47.1709+14.0699d,+47.1709+14.0699d,+47.1709+14.0699d,+1881.34+14.1293d,+47.1709+14.0699d,+47.1709+14.0699d,+47.1709+14.0699d,+47.1655+14.0699d,+47.1655+14.0699d,+47.1655+14.0699d,+47.1655+14.0699d,+47.1655+14.0699d,+47.1655+14.0699d,+47.1655+14.0699d,+47.307+14.0699d,+1881.83+14.1326d,+47.307+14.0699d,+47.307+14.0699d,+47.307+14.0699d,+47.307+14.0699d,+47.307+14.0699d,+103.263+14.0699d,+103.263+14.0699d,+103.263+14.0699d,+2431.1+17.7076d,+103.263+14.0699d,+103.263+14.0699d,+103.263+14.0699d,+2402.98+17.5599d,+101.153+14.0699d,+2402.98+17.5599d,+101.153+14.0699d,+101.153+14.0699d,+101.153+14.0699d,+101.153+14.0699d,+109.048+14.0699d,+109.048+14.0699d,+109.048+14.0699d,+2510.01+18.1051d,+109.048+14.0699d,+109.048+14.0699d,+109.048+14.0699d,+101.453+14.0699d,+101.453+14.0699d,+101.453+14.0699d,+101.453+14.0699d,+101.453+14.0699d,+101.453+14.0699d,+101.453+14.0699d,+2399.73+17.5426d,+100.908+14.0699d,+2399.73+17.5426d,+100.908+14.0699d,+100.908+14.0699d,+100.908+14.0699d,+100.908+14.0699d
2013-07-01 05:41:00 UTC,+103.866+14.0699d,+2406.81+17.5802d,+2406.81+17.5802d,+101.442+14.0699d,+101.442+14.0699d,+101.442+14.0699d,+101.442+14.0699d,+101.442+14.0699d,+108.941+14.0699d,+2508.52+18.0978d,+108.941+14.0699d,+2508.52+18.0978d,+108.941+14.0699d,+108.941+14.0699d,+106.193+14.0699d,+106.193+14.0699d,+2470.73+17.9103d,+104.782+14.0699d,+104.782+14.0699d,+104.782+14.0699d,+104.782+14.0699d,+2451.56+17.8131d,+104.782+14.0699d,+2451.56+17.8131d,+2503.96+18.0755d,+108.612+14.0699d,+108.612+14.0699d,+108.612+14.0699d,+108.612+14.0699d,+2503.96+18.0755d,+108.612+14.0699d,+2490.63+18.0098d,+107.645+14.0699d,+107.645+14.0699d,+2490.63+18.0098d,+107.645+14.0699d,+2490.63+18.0098d,+107.645+14.0699d,+107.808+14.0699d,+107.808+14.0699d,+107.808+14.0699d,+107.808+14.0699d,+2492.88+18.0209d,+107.808+14.0699d,+107.808+14.0699d,+47.1694+14.0699d,+47.1694+14.0699d,+47.1694+14.0699d,+1881.33+14.1292d,+47.1694+14.0699d,+47.1694+14.0699d,+47.1694+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.3073+14.0699d,+1881.83+14.1326d,+47.3073+14.0699d,+47.3073+14.0699d,+47.3073+14.0699d,+47.3073+14.0699d,+47.3073+14.0699d,+103.216+14.0699d,+103.216+14.0699d,+103.216+14.0699d,+2430.46+17.7043d,+2430.46+17.7043d,+103.216+14.0699d,+103.216+14.0699d,+2403.06+17.5603d,+101.159+14.0699d,+2403.06+17.5603d,+101.159+14.0699d,+101.159+14.0699d,+101.159+14.0699d,+101.159+14.0699d,+109.054+14.0699d,+109.054+14.0699d,+109.054+14.0699d,+2510.08+18.1055d,+109.054+14.0699d,+109.054+14.0699d,+109.054+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+2399.8+17.5429d,+100.913+14.0699d,+2399.8+17.5429d,+100.913+14.0699d,+100.913+14.0699d,+100.913+14.0699d,+100.913+14.0699d
2013-07-01 05:42:00 UTC,+103.866+14.0699d,+2405.17+17.5826d,+2405.17+17.5826d,+101.442+14.0699d,+101.442+14.0699d,+101.442+14.0699d,+101.442+14.0699d,+101.442+14.0699d,+108.942+14.0699d,+2506.83+18.1006d,+108.942+14.0699d,+2506.83+18.1006d,+108.942+14.0699d,+108.942+14.0699d,+106.193+14.0699d,+106.193+14.0699d,+2469.06+17.913d,+104.782+14.0699d,+104.782+14.0699d,+104.782+14.0699d,+104.782+14.0699d,+2449.9+17.8157d,+104.782+14.0699d,+2449.9+17.8157d,+2502.27+18.0782d,+108.612+14.0699d,+108.612+14.0699d,+108.612+14.0699d,+108.612+14.0699d,+2502.27+18.0782d,+108.612+14.0699d,+2488.94+18.0124d,+107.645+14.0699d,+107.645+14.0699d,+2488.94+18.0124d,+107.645+14.0699d,+2488.94+18.0124d,+107.645+14.0699d,+107.808+14.0699d,+107.808+14.0699d,+107.808+14.0699d,+107.808+14.0699d,+2491.19+18.0236d,+107.808+14.0699d,+107.808+14.0699d,+47.1694+14.0699d,+47.1694+14.0699d,+47.1694+14.0699d,+1879.99+14.1293d,+47.1694+14.0699d,+47.1694+14.0699d,+47.1694+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.1656+14.0699d,+47.3073+14.0699d,+1880.48+14.1326d,+47.3073+14.0699d,+47.3073+14.0699d,+47.3073+14.0699d,+47.3073+14.0699d,+47.3073+14.0699d,+103.216+14.0699d,+103.216+14.0699d,+103.216+14.0699d,+2428.81+17.7068d,+2428.81+17.7068d,+103.216+14.0699d,+103.216+14.0699d,+2401.42+17.5627d,+101.159+14.0699d,+2401.42+17.5627d,+101.159+14.0699d,+101.159+14.0699d,+101.159+14.0699d,+101.159+14.0699d,+109.054+14.0699d,+109.054+14.0699d,+109.054+14.0699d,+2508.39+18.1082d,+109.054+14.0699d,+109.054+14.0699d,+109.054+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+101.458+14.0699d,+2398.16+17.5453d,+100.913+14.0699d,+2398.16+17.5453d,+100.913+14.0699d,+100.913+14.0699d,+100.913+14.0699d,+100.913+14.0699d
2013-07-01 05:43:00 UTC,+103.878+14.0699d,+2404.91+17.5812d,+2404.91+17.5812d,+101.423+14.0699d,+101.423+14.0699d,+101.423+14.0699d,+101.423+14.0699d,+101.423+14.0699d,+108.938+14.0699d,+2506.78+18.1004d,+108.938+14.0699d,+2506.78+18.1004d,+108.938+14.0699d,+108.938+14.0699d,+106.201+14.0699d,+106.201+14.0699d,+2469.16+17.9135d,+104.769+14.0699d,+104.769+14.0699d,+104.769+14.0699d,+104.769+14.0699d,+2449.72+17.8148d,+104.769+14.0699d,+2449.72+17.8148d,+2502.24+18.0781d,+108.61+14.0699d,+108.61+14.0699d,+108.61+14.0699d,+108.61+14.0699d,+2502.24+18.0781d,+108.61+14.0699d,+2488.92+18.0123d,+107.643+14.0699d,+107.643+14.0699d,+2488.92+18.0123d,+107.643+14.0699d,+2488.92+18.0123d,+107.643+14.0699d,+107.807+14.0699d,+107.807+14.0699d,+107.807+14.0699d,+107.807+14.0699d,+2491.16+18.0235d,+107.807+14.0699d,+107.807+14.0699d,+47.1698+14.0699d,+47.1698+14.0699d,+47.1698+14.0699d,+1879.99+14.1293d,+47.1698+14.0699d,+47.1698+14.0699d,+47.1698+14.0699d,+47.1649+14.0699d,+47.1649+14.0699d,+47.1649+14.0699d,+47.1649+14.0699d,+47.1649+14.0699d,+47.1649+14.0699d,+47.1649+14.0699d,+47.3072+14.0699d,+1880.48+14.1326d,+47.3072+14.0699d,+47.3072+14.0699d,+47.3072+14.0699d,+47.3072+14.0699d,+47.3072+14.0699d,+103.228+14.0699d,+103.228+14.0699d,+103.228+14.0699d,+2428.97+17.7076d,+2428.97+17.7076d,+103.228+14.0699d,+103.228+14.0699d,+2401.16+17.5613d,+101.139+14.0699d,+2401.16+17.5613d,+101.139+14.0699d,+101.139+14.0699d,+101.139+14.0699d,+101.139+14.0699d,+109.051+14.0699d,+109.051+14.0699d,+109.051+14.0699d,+2508.34+18.108d,+109.051+14.0699d,+109.051+14.0699d,+109.051+14.0699d,+101.43+14.0699d,+2405.01+17.5818d,+101.43+14.0699d,+101.43+14.0699d,+101.43+14.0699d,+101.43+14.0699d,+101.43+14.0699d,+2397.9+17.5439d,+100.893+14.0699d,+2397.9+17.5439d,+100.893+14.0699d,+100.893+14.0699d,+100.893+14.0699d,+100.893+14.0699d
2013-07-01 05:44:00 UTC,+103.885+14.0699d,+2404.78+17.5805d,+2404.78+17.5805d,+101.413+14.0699d,+101.413+14.0699d,+101.413+14.0699d,+101.413+14.0699d,+101.413+14.0699d,+108.917+14.0699d,+2506.49+18.0989d,+108.917+14.0699d,+2506.49+18.0989d,+108.917+14.0699d,+108.917+14.0699d,+106.205+14.0699d,+106.205+14.0699d,+2469.22+17.9138d,+104.763+14.0699d,+104.763+14.0699d,+104.763+14.0699d,+104.763+14.0699d,+2449.64+17.8143d,+104.763+14.0699d,+2449.64+17.8143d,+2502.06+18.0772d,+108.596+14.0699d,+108.596+14.0699d,+108.596+14.0699d,+108.596+14.0699d,+2502.06+18.0772d,+108.596+14.0699d,+2488.77+18.0116d,+107.633+14.0699d,+107.633+14.0699d,+2488.77+18.0116d,+107.633+14.0699d,+2488.77+18.0116d,+107.633+14.0699d,+107.796+14.0699d,+107.796+14.0699d,+107.796+14.0699d,+107.796+14.0699d,+2491.02+18.0227d,+107.796+14.0699d,+107.796+14.0699d,+47.1701+14.0699d,+47.1701+14.0699d,+47.1701+14.0699d,+1879.99+14.1293d,+47.1701+14.0699d,+47.1701+14.0699d,+47.1701+14.0699d,+47.1646+14.0699d,+47.1646+14.0699d,+47.1646+14.0699d,+47.1646+14.0699d,+47.1646+14.0699d,+47.1646+14.0699d,+47.1646+14.0699d,+47.3065+14.0699d,+1880.48+14.1326d,+47.3065+14.0699d,+47.3065+14.0699d,+47.3065+14.0699d,+47.3065+14.0699d,+47.3065+14.0699d,+103.235+14.0699d,+103.235+14.0699d,+103.235+14.0699d,+2429.06+17.7081d,+2429.06+17.7081d,+103.235+14.0699d,+103.235+14.0699d,+2401.03+17.5606d,+101.13+14.0699d,+2401.03+17.5606d,+101.13+14.0699d,+101.13+14.0699d,+101.13+14.0699d,+101.13+14.0699d,+109.019+14.0699d,+109.019+14.0699d,+109.019+14.0699d,+2507.9+18.1058d,+109.019+14.0699d,+109.019+14.0699d,+2507.9+18.1058d,+101.42+14.0699d,+2404.88+17.5811d,+101.42+14.0699d,+101.42+14.0699d,+101.42+14.0699d,+101.42+14.0699d,+101.42+14.0699d,+2397.58+17.5422d,+100.869+14.0699d,+2397.58+17.5422d,+100.869+14.0699d,+100.869+14.0699d,+100.869+14.0699d,+2397.58+17.5422d
