# file...... outputFiles/overhead_line:power_in_B.csv
# date...... Mon Apr  4 09:07:19 2016
# user...... mlunacek
# host...... (null)
# group..... class=overhead_line
# property.. power_in_B
# limit..... 0
# interval.. 60
# timestamp,line_6,line_0,line_8,line_7,line_3,line_2,line_5,line_4,line_10
2013-07-01 05:01:00 UTC,+292899+135417j,+97306.3+92350j,+143961+8300.38j,+849615+596102j,+461644+342362j,+441673+316252j,-2.11306e-09-6.67144e-09j,-0+0j,+0+0j
2013-07-01 05:02:00 UTC,+292899+135417j,+97306.3+92350j,+143961+8300.38j,+849615+596102j,+461644+342362j,+441673+316252j,-6.01046e-10+5.39654e-10j,-0+0j,+0+0j
2013-07-01 05:03:00 UTC,+292899+135417j,+97306.3+92350j,+143961+8300.38j,+849615+596102j,+461644+342362j,+441673+316252j,-1.44109e-09-1.27146e-09j,-0+0j,+0+0j
2013-07-01 05:04:00 UTC,+292899+135417j,+97306.3+92350j,+143961+8300.38j,+849615+596102j,+461644+342362j,+441673+316252j,+7.38101e-10+8.10911e-10j,-0+0j,+0+0j
2013-07-01 05:05:00 UTC,+292899+135417j,+97306.3+92350j,+143961+8300.38j,+849615+596102j,+461644+342362j,+441673+316252j,-3.48775e-10+6.64998e-10j,-0+0j,+0+0j
2013-07-01 05:06:00 UTC,+292899+135417j,+97306.3+92350j,+143961+8300.38j,+849615+596102j,+461644+342362j,+441673+316252j,-6.49254e-10+4.41525e-10j,-0+0j,+0+0j
2013-07-01 05:07:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.65j,+846279+594978j,+459886+341889j,+440539+315946j,-3.72891e-09+2.67222e-09j,-0+0j,+0+0j
2013-07-01 05:08:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+8.66852e-09+2.63124e-09j,-0+0j,+0+0j
2013-07-01 05:09:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+2.52298e-10+1.25395e-10j,-0+0j,+0+0j
2013-07-01 05:10:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+4.13882e-10-8.26567e-09j,-0+0j,+0+0j
2013-07-01 05:11:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+5.90904e-09-1.20746e-09j,-0+0j,+0+0j
2013-07-01 05:12:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-4.32596e-11-2.56032e-09j,-0+0j,+0+0j
2013-07-01 05:13:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-3.95849e-09-8.48814e-09j,-0+0j,+0+0j
2013-07-01 05:14:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-6.14202e-09-4.22412e-09j,-0+0j,+0+0j
2013-07-01 05:15:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-3.00502e-10-2.23546e-10j,-0+0j,+0+0j
2013-07-01 05:16:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-6.47693e-10+3.45231e-09j,-0+0j,+0+0j
2013-07-01 05:17:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-1.34531e-09+3.79568e-09j,-0+0j,+0+0j
2013-07-01 05:18:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+9.41998e-09+2.20334e-09j,-0+0j,+0+0j
2013-07-01 05:19:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-2.80871e-09-2.33187e-09j,-0+0j,+0+0j
2013-07-01 05:20:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+3.24036e-09+6.9866e-09j,-0+0j,+0+0j
2013-07-01 05:21:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+1.71006e-09+6.43562e-09j,-0+0j,+0+0j
2013-07-01 05:22:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+6.60785e-09+5.60026e-09j,-0+0j,+0+0j
2013-07-01 05:23:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+1.07913e-09+2.18918e-09j,-0+0j,+0+0j
2013-07-01 05:24:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-1.89193e-09-1.60717e-09j,-0+0j,+0+0j
2013-07-01 05:25:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-1.69368e-09-4.10481e-10j,-0+0j,+0+0j
2013-07-01 05:26:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-3.8942e-10-4.89437e-10j,-0+0j,+0+0j
2013-07-01 05:27:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-1.44736e-09+3.78206e-09j,-0+0j,+0+0j
2013-07-01 05:28:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,-4.97761e-09+5.67744e-09j,-0+0j,+0+0j
2013-07-01 05:29:00 UTC,+291655+135092j,+97028.3+92270.3j,+143351+8145.67j,+846279+594978j,+459886+341889j,+440539+315946j,+4.56728e-10-3.73183e-09j,-0+0j,+0+0j
2013-07-01 05:30:00 UTC,+291650+135077j,+97028.5+92270.8j,+143345+8130.37j,+848566+595895j,+462157+342595j,+440533+315873j,-2.50814e-09-4.08095e-09j,-0+0j,+0+0j
2013-07-01 05:31:00 UTC,+293943+135833j,+97028.8+92271.2j,+143335+8109.44j,+850874+596820j,+462152+342536j,+440528+315814j,+2.8653e-09+7.22924e-09j,-0+0j,+0+0j
2013-07-01 05:32:00 UTC,+296245+136590j,+97027.3+92270.2j,+145607+8837.66j,+853157+597740j,+462173+342501j,+440551+315779j,+3.87751e-09-5.8841e-10j,-0+0j,+0+0j
2013-07-01 05:33:00 UTC,+296252+136625j,+97027.2+92270j,+145614+8872.36j,+853196+597799j,+462180+342640j,+440552+315934j,-2.67596e-09+1.4814e-09j,-0+0j,+0+0j
2013-07-01 05:34:00 UTC,+296252+136625j,+97027.2+92270j,+145614+8872.36j,+853196+597799j,+462180+342640j,+440552+315934j,+3.5548e-09+6.95591e-09j,-0+0j,+0+0j
2013-07-01 05:35:00 UTC,+296242+136646j,+97027.6+92270.6j,+145605+8892.8j,+855544+598805j,+464411+343480j,+442772+316760j,+3.00414e-10+2.23382e-10j,-0+0j,+0+0j
2013-07-01 05:36:00 UTC,+296242+136646j,+97027.6+92270.6j,+145605+8892.8j,+855544+598805j,+464411+343480j,+442772+316760j,-3.57647e-09+1.79718e-09j,-0+0j,+0+0j
2013-07-01 05:37:00 UTC,+300817+138165j,+97028.4+92272.1j,+150118+10352.1j,+862460+601637j,+466633+344141j,+444991+317401j,-5.38846e-09-3.65862e-09j,-0+0j,+0+0j
2013-07-01 05:38:00 UTC,+300809+138187j,+98915.8+92824.3j,+150109+10374.4j,+864423+602360j,+466599+344183j,+444942+317454j,-9.89942e-10-9.35046e-10j,-0+0j,+0+0j
2013-07-01 05:39:00 UTC,+300807+138205j,+98915.9+92824.4j,+150107+10392.2j,+864460+602387j,+466585+344234j,+444921+317511j,+6.38095e-09+1.5171e-09j,-0+0j,+0+0j
2013-07-01 05:40:00 UTC,+300801+138190j,+98916.1+92824.9j,+150101+10376.7j,+866744+603308j,+468853+344939j,+444914+317438j,-2.1294e-09-9.95666e-10j,-0+0j,+0+0j
2013-07-01 05:41:00 UTC,+300816+138173j,+98916+92824.6j,+150116+10359.6j,+868951+604260j,+471176+345744j,+447261+318227j,+3.18112e-09+1.77569e-09j,-0+0j,+0+0j
2013-07-01 05:42:00 UTC,+300810+138171j,+98914.5+92824.2j,+150112+10358.4j,+868935+604255j,+471168+345742j,+447256+318226j,+1.93371e-10-3.78362e-09j,-0+0j,+0+0j
2013-07-01 05:43:00 UTC,+300808+138189j,+98914.6+92824.2j,+150110+10376.2j,+868972+604282j,+471155+345793j,+447235+318282j,+3.14895e-09+3.70327e-09j,-0+0j,+0+0j
2013-07-01 05:44:00 UTC,+300801+138192j,+98914.9+92824.8j,+150102+10378.8j,+871281+605268j,+473394+346588j,+449470+319057j,-2.3422e-09+4.09463e-09j,-0+0j,+0+0j
2013-07-01 05:45:00 UTC,+300813+138224j,+98912.9+92823j,+150114+10411j,+869002+604354j,+471140+345946j,+449481+319198j,-1.14325e-09+3.01595e-09j,-0+0j,+0+0j
2013-07-01 05:46:00 UTC,+298517+137490j,+98913+92823.1j,+150115+10452.8j,+869045+604434j,+473375+346846j,+451702+320084j,-1.43987e-09-1.26931e-09j,-0+0j,+0+0j
2013-07-01 05:47:00 UTC,+296220+136748j,+98911.3+92822.3j,+147850+9740.09j,+866752+603512j,+473353+346941j,+451674+320184j,-4.58658e-09-4.9737e-09j,-0+0j,+0+0j
2013-07-01 05:48:00 UTC,+298486+137523j,+100808+93424.3j,+147821+9739.34j,+871058+605203j,+473278+346875j,+451582+320121j,+1.68258e-09-2.41414e-09j,-0+0j,+0+0j
2013-07-01 05:49:00 UTC,+298493+137516j,+100809+93422.9j,+147828+9732.94j,+868736+604206j,+471034+346063j,+449350+319323j,+6.07807e-09+1.29409e-09j,-0+0j,+0+0j
2013-07-01 05:50:00 UTC,+300773+138255j,+100810+93423.9j,+147811+9696.45j,+873310+606095j,+473279+346748j,+451598+319982j,-3.20975e-09+1.86563e-09j,-0+0j,+0+0j
2013-07-01 05:51:00 UTC,+300782+138235j,+100809+93423.3j,+147821+9676.04j,+870965+605083j,+471054+345903j,+449386+319151j,+6.3911e-09+2.77569e-10j,-0+0j,+0+0j
2013-07-01 05:52:00 UTC,+298477+137446j,+100807+93422.8j,+145550+8918.18j,+873197+606031j,+475570+347416j,+451637+319861j,+5.6248e-09+5.01598e-09j,-0+0j,+0+0j
2013-07-01 05:53:00 UTC,+298473+137414j,+100807+93423.2j,+145547+8885.78j,+875446+606938j,+477850+348083j,+451656+319745j,+1.03795e-09+1.03163e-09j,-0+0j,+0+0j
2013-07-01 05:54:00 UTC,+300773+138154j,+102710+94076.2j,+147815+9596.6j,+877317+607703j,+475624+347248j,+451716+319688j,+2.99147e-10-7.62314e-10j,-0+0j,+0+0j
2013-07-01 05:55:00 UTC,+300785+138135j,+102710+94075.7j,+147828+9577.62j,+877243+607681j,+475670+347234j,+451781+319673j,+1.83155e-09-1.31989e-09j,-0+0j,+0+0j
2013-07-01 05:56:00 UTC,+300770+138152j,+102710+94076j,+147813+9594.74j,+875041+606726j,+473352+346428j,+449440+318883j,-6.77894e-10+3.09781e-09j,-0+0j,+0+0j
2013-07-01 05:57:00 UTC,+300757+138149j,+102702+94072.9j,+147806+9593.14j,+874999+606711j,+473333+346423j,+449427+318880j,-2.3832e-09-3.08918e-09j,-0+0j,+0+0j
2013-07-01 05:58:00 UTC,+300764+138166j,+102700+94071.5j,+147813+9610.37j,+875009+606730j,+473350+346498j,+449437+318960j,+2.2798e-09-3.94047e-09j,-0+0j,+0+0j
2013-07-01 05:59:00 UTC,+300770+138181j,+102699+94071j,+147819+9625.83j,+872744+605771j,+471104+345756j,+447188+318244j,-8.24233e-09-7.06531e-09j,-0+0j,+0+0j
2013-07-01 06:00:00 UTC,+300785+138145j,+102699+94070.4j,+147834+9589.73j,+872641+605732j,+471169+345702j,+447278+318184j,-1.70046e-09-1.32427e-09j,-0+0j,+0+0j
2013-07-01 06:01:00 UTC,+300799+138159j,+102696+94068.4j,+147849+9604.29j,+870347+604772j,+468953+344989j,+445059+317496j,-3.00426e-10-2.23091e-10j,-0+0j,+0+0j
2013-07-01 06:02:00 UTC,+298522+137355j,+104599+94770j,+147864+9575.67j,+869857+604629j,+469010+344932j,+445134+317429j,-5.3023e-09-4.37731e-09j,-0+0j,+0+0j
2013-07-01 06:03:00 UTC,+298516+137324j,+104600+94772.1j,+147859+9544.61j,+869823+604599j,+469008+344829j,+445140+317320j,+9.90804e-10+9.34628e-10j,-0+0j,+0+0j
2013-07-01 06:04:00 UTC,+298531+137338j,+104597+94769.9j,+147874+9558.9j,+867532+603637j,+466796+344112j,+442925+316628j,+1.50285e-10+1.11572e-10j,-0+0j,+0+0j
2013-07-01 06:05:00 UTC,+298519+137357j,+104597+94770.6j,+147862+9577.83j,+867604+603660j,+466749+344127j,+442860+316644j,+1.54944e-09-7.58385e-10j,-0+0j,+0+0j
2013-07-01 06:06:00 UTC,+298531+137388j,+104597+94769.4j,+147873+9608.51j,+863067+601794j,+462244+342689j,+440616+316008j,+5.54047e-09+3.77336e-09j,-0+0j,+0+0j
2013-07-01 06:07:00 UTC,+298109+137133j,+105028+94935.6j,+146538+9128.28j,+863499+601687j,+462625+342752j,+442327+316596j,+6.08439e-09+1.29548e-09j,-0+0j,+0+0j
2013-07-01 06:08:00 UTC,+300356+137902j,+105033+94936.5j,+146499+9123.17j,+870435+604519j,+467030+344196j,+444457+317240j,-0+0j,-0+0j,+0+0j
2013-07-01 06:09:00 UTC,+298091+137177j,+103118+94217.6j,+144265+8427.83j,+866215+602770j,+467063+344392j,+444492+317446j,-0+0j,-0+0j,+0+0j
2013-07-01 06:10:00 UTC,+298091+137177j,+103118+94217.6j,+144265+8427.93j,+866216+602769j,+467063+344391j,+444492+317446j,-0+0j,-0+0j,+0+0j
2013-07-01 06:11:00 UTC,+298091+137177j,+103118+94217.6j,+144265+8427.93j,+866216+602769j,+467063+344391j,+444492+317446j,-0+0j,-0+0j,+0+0j
2013-07-01 06:12:00 UTC,+298076+137148j,+105027+94933.9j,+144253+8399.83j,+870385+604569j,+469293+345079j,+446727+318109j,-0+0j,-0+0j,+0+0j
2013-07-01 06:13:00 UTC,+298071+137133j,+105027+94934.5j,+144248+8384.51j,+872654+605487j,+471545+345782j,+446720+318037j,-0+0j,-0+0j,+0+0j
