# file...... outputFiles/transformer:power_in_A.csv
# date...... Mon Apr  4 09:07:19 2016
# user...... mlunacek
# host...... (null)
# group..... class=transformer
# property.. power_in_A
# limit..... 0
# interval.. 60
# timestamp,transformer_0,transformer_1,transformer_2,transformer_3,transformer_4,transformer_5,transformer_6,transformer_8,transformer_10,transformer_11,transformer_12,transformer_13,transformer_14,transformer_15,transformer_16,transformer_18,transformer_20
2013-07-01 04:10:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:11:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:12:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:13:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:14:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:15:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:16:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:17:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:18:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:19:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:20:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:21:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:22:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:23:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:24:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:25:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:26:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:27:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:28:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:29:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:30:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:31:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:32:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:33:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:34:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:35:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:36:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:37:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:38:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:39:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:40:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:41:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:42:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:43:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:44:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:45:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:46:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:47:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:48:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:49:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:50:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:51:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:52:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:53:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:54:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:55:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:56:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:57:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:58:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 04:59:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:00:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:01:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:02:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:03:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:04:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:05:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:06:00 UTC,+138136+113866i,+188.042+48.9482i,+0-0i,+0-0i,+571.967+145.312i,+0-0i,+0-0i,+0+0j,+0+0j,+593.984+152.253j,+0-0j,+0-0j,+1293.87+326.28i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:07:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:08:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:09:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:10:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:11:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:12:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:13:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:14:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:15:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:16:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:17:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:18:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:19:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:20:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:21:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:22:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:23:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:24:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:25:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:26:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:27:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:28:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:29:00 UTC,+137858+113784i,+103.186+27.6752i,+0-0i,+0-0i,+311.672+80.0424i,+0-0i,+0-0i,+0+0j,+0+0j,+321.642+81.6202j,+0-0j,+0-0j,+703.489+178.16i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:30:00 UTC,+137858+113784i,+103.182+27.6741i,+0-0i,+0-0i,+311.661+80.0396i,+0-0i,+0-0i,+0+0j,+0+0j,+321.641+81.62j,+0-0j,+0-0j,+703.463+178.154i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:31:00 UTC,+137858+113784i,+103.179+27.6732i,+0-0i,+0-0i,+311.653+80.0373i,+0-0i,+0-0i,+0+0j,+0+0j,+321.64+81.6197j,+0-0j,+0-0j,+703.443+178.148i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:32:00 UTC,+139761+114356i,+103.168+27.6701i,+0-0i,+0-0i,+311.622+80.0293i,+0-0i,+0-0i,+0+0j,+0+0j,+2181.95+575.966j,+0-0j,+0-0j,+703.373+178.13i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:33:00 UTC,+139761+114356i,+103.174+27.6717i,+0-0i,+0-0i,+311.63+80.0314i,+0-0i,+0-0i,+0+0j,+0+0j,+2181.95+575.964j,+0-0j,+0-0j,+2921.96+893.68i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:34:00 UTC,+139761+114356i,+103.174+27.6717i,+0-0i,+0-0i,+311.63+80.0314i,+0-0i,+0-0i,+0+0j,+0+0j,+2181.95+575.964j,+0-0j,+0-0j,+2921.96+893.68i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:35:00 UTC,+139760+114355i,+103.192+27.6772i,+0-0i,+0-0i,+311.666+80.0408i,+0-0i,+0-0i,+0+0j,+0+0j,+2181.93+575.954j,+0-0j,+0-0j,+2922.29+893.837i,+0-0i,+0-0i,+0-0i,+0+0j
2013-07-01 05:36:00 UTC,+139760+114355i,+103.192+27.6772i,+0-0i,+0-0i,+311.666+80.0408i,+0-0i,+0-0i,+0+0j,+0+0j,+2181.93+575.954j,+0-0j,+0-0j,+2922.29+893.837i,+0-0i,+0-0i,+0-0i,+0+0j
