# file...... outputFiles/load:voltage_B.csv
# date...... Mon Apr  4 09:07:19 2016
# user...... mlunacek
# host...... (null)
# group..... class=load
# property.. measured_voltage_B
# limit..... 0
# interval.. 60
# timestamp,load_1,load_8,load_4,load_5,load_6,load_0,load_7,load_9,load_3,load_2
2013-07-01 04:10:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:11:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:12:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:13:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:14:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:15:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:16:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:17:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:18:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:19:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:20:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:21:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:22:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:23:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:24:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:25:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:26:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:27:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:28:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:29:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:30:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:31:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:32:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:33:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:34:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:35:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:36:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:37:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:38:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:39:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:40:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:41:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:42:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:43:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:44:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:45:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:46:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:47:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:48:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:49:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:50:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:51:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:52:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:53:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:54:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:55:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:56:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:57:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:58:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 04:59:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:00:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:01:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:02:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:03:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:04:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:05:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:06:00 UTC,+0+0d,+2498.87-121.347d,+282.971-121.59d,+2476.47-121.392d,+2472.58-121.455d,+0+0d,+2508.45-121.646d,+2508.45-121.646d,+2511.38-121.72d,+2508.45-121.646d
2013-07-01 05:07:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:08:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:09:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:10:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:11:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:12:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:13:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:14:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:15:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:16:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:17:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:18:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:19:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:20:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:21:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:22:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:23:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:24:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:25:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:26:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:27:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:28:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:29:00 UTC,+0+0d,+2499.2-121.341d,+283.014-121.582d,+2476.84-121.384d,+2472.98-121.447d,+0+0d,+2508.87-121.639d,+2508.87-121.639d,+2511.81-121.713d,+2508.87-121.639d
2013-07-01 05:30:00 UTC,+0+0d,+2498.9-121.35d,+282.985-121.59d,+2476.6-121.392d,+2472.73-121.455d,+0+0d,+2508.56-121.648d,+2508.56-121.648d,+2511.5-121.722d,+2508.56-121.648d
2013-07-01 05:31:00 UTC,+0+0d,+2498.65-121.357d,+282.956-121.597d,+2476.19-121.401d,+2472.33-121.464d,+0+0d,+2508.31-121.655d,+2508.31-121.655d,+2511.25-121.73d,+2508.31-121.655d
2013-07-01 05:32:00 UTC,+0+0d,+2498.56-121.365d,+282.949-121.605d,+2475.95-121.41d,+2471.99-121.475d,+0+0d,+2508.23-121.663d,+2508.23-121.663d,+2511.17-121.737d,+2508.23-121.663d
2013-07-01 05:33:00 UTC,+0+0d,+2498.69-121.357d,+282.961-121.599d,+2476.05-121.404d,+2472.09-121.468d,+0+0d,+2508.42-121.651d,+2508.42-121.651d,+2511.39-121.725d,+2508.42-121.651d
2013-07-01 05:34:00 UTC,+0+0d,+2498.69-121.357d,+282.961-121.599d,+2476.05-121.404d,+2472.09-121.468d,+0+0d,+2508.42-121.651d,+2508.42-121.651d,+2511.39-121.725d,+2508.42-121.651d
2013-07-01 05:35:00 UTC,+0+0d,+2498.26-121.357d,+282.921-121.599d,+2475.7-121.404d,+2471.75-121.468d,+0+0d,+2507.74-121.651d,+2507.74-121.651d,+2510.74-121.725d,+2507.74-121.651d
2013-07-01 05:36:00 UTC,+0+0d,+2498.26-121.357d,+282.921-121.599d,+2475.7-121.404d,+2471.75-121.468d,+0+0d,+2507.74-121.651d,+2507.74-121.651d,+2510.74-121.725d,+2507.74-121.651d
2013-07-01 05:37:00 UTC,+0+0d,+2497.39-121.377d,+282.827-121.618d,+2474.59-121.427d,+2470.45-121.493d,+0+0d,+2506.7-121.676d,+2506.7-121.676d,+2509.61-121.75d,+2506.7-121.676d
2013-07-01 05:38:00 UTC,+0+0d,+2497.07-121.374d,+282.734-121.629d,+2474.3-121.426d,+2470.15-121.492d,+0+0d,+2506.35-121.67d,+2506.35-121.67d,+2509.27-121.745d,+2506.35-121.67d
2013-07-01 05:39:00 UTC,+0+0d,+2497.01-121.37d,+282.728-121.625d,+2474.25-121.422d,+2470.11-121.488d,+0+0d,+2506.25-121.663d,+2506.25-121.663d,+2509.17-121.737d,+2506.25-121.663d
2013-07-01 05:40:00 UTC,+0+0d,+2496.71-121.379d,+282.699-121.633d,+2474-121.429d,+2469.86-121.496d,+0+0d,+2505.95-121.672d,+2505.95-121.672d,+2508.87-121.747d,+2505.95-121.672d
2013-07-01 05:41:00 UTC,+0+0d,+2496.89-121.39d,+282.716-121.642d,+2474.14-121.438d,+2470-121.505d,+0+0d,+2506.09-121.69d,+2506.09-121.69d,+2509.02-121.765d,+2506.09-121.69d
2013-07-01 05:42:00 UTC,+0+0d,+2496.89-121.39d,+282.716-121.642d,+2474.14-121.438d,+2470-121.505d,+0+0d,+2506.1-121.69d,+2506.1-121.69d,+2509.02-121.765d,+2506.1-121.69d
2013-07-01 05:43:00 UTC,+0+0d,+2496.83-121.385d,+282.71-121.638d,+2474.1-121.435d,+2469.95-121.501d,+0+0d,+2506-121.683d,+2506-121.683d,+2508.93-121.758d,+2506-121.682d
2013-07-01 05:44:00 UTC,+0+0d,+2496.46-121.39d,+282.676-121.642d,+2473.8-121.438d,+2469.66-121.505d,+0+0d,+2505.42-121.69d,+2505.42-121.69d,+2508.27-121.765d,+2505.42-121.69d
2013-07-01 05:45:00 UTC,+0+0d,+2496.87-121.377d,+282.722-121.632d,+2474.16-121.428d,+2470.02-121.494d,+0+0d,+2505.82-121.677d,+2505.82-121.677d,+2508.67-121.752d,+2505.82-121.677d
2013-07-01 05:46:00 UTC,+0+0d,+2496.7-121.37d,+282.712-121.624d,+2474.22-121.419d,+2470.08-121.485d,+0+0d,+2505.4-121.67d,+2505.4-121.67d,+2508.27-121.745d,+2505.4-121.67d
2013-07-01 05:47:00 UTC,+0+0d,+2496.89-121.358d,+282.736-121.613d,+2474.58-121.406d,+2470.53-121.471d,+0+0d,+2505.59-121.658d,+2505.59-121.658d,+2508.46-121.733d,+2505.59-121.658d
2013-07-01 05:48:00 UTC,+0+0d,+2496.09-121.363d,+282.586-121.631d,+2473.68-121.414d,+2469.63-121.479d,+0+0d,+2504.61-121.66d,+2504.61-121.66d,+2507.48-121.734d,+2504.61-121.66d
2013-07-01 05:49:00 UTC,+0+0d,+2496.47-121.36d,+282.62-121.627d,+2473.99-121.411d,+2469.93-121.477d,+0+0d,+2505.24-121.657d,+2505.24-121.657d,+2508.09-121.731d,+2505.24-121.657d
2013-07-01 05:50:00 UTC,+0+0d,+2495.91-121.377d,+282.561-121.642d,+2473.33-121.428d,+2469.28-121.493d,+0+0d,+2504.51-121.678d,+2504.51-121.678d,+2507.27-121.753d,+2504.51-121.678d
2013-07-01 05:51:00 UTC,+0+0d,+2496.34-121.377d,+282.601-121.642d,+2473.67-121.428d,+2469.62-121.493d,+0+0d,+2505.19-121.678d,+2505.19-121.678d,+2508.01-121.753d,+2505.19-121.678d
2013-07-01 05:52:00 UTC,+0+0d,+2495.98-121.387d,+282.573-121.649d,+2473.59-121.433d,+2469.63-121.497d,+0+0d,+2504.61-121.692d,+2504.61-121.692d,+2507.44-121.767d,+2504.61-121.692d
2013-07-01 05:53:00 UTC,+0+0d,+2495.73-121.4d,+282.549-121.659d,+2473.39-121.444d,+2469.43-121.508d,+0+0d,+2504.37-121.705d,+2504.37-121.705d,+2507.19-121.78d,+2504.37-121.705d
2013-07-01 05:54:00 UTC,+0+0d,+2495.88-121.41d,+282.489-121.682d,+2473.26-121.456d,+2469.21-121.521d,+0+0d,+2504.55-121.717d,+2504.55-121.717d,+2507.37-121.792d,+2504.55-121.717d
2013-07-01 05:55:00 UTC,+0+0d,+2496.18-121.416d,+282.518-121.686d,+2473.51-121.46d,+2469.46-121.526d,+0+0d,+2505.04-121.726d,+2505.04-121.726d,+2507.87-121.802d,+2505.04-121.726d
2013-07-01 05:56:00 UTC,+0+0d,+2496.01-121.405d,+282.501-121.677d,+2473.36-121.452d,+2469.31-121.517d,+0+0d,+2504.89-121.709d,+2504.89-121.709d,+2507.71-121.784d,+2504.89-121.709d
2013-07-01 05:57:00 UTC,+0+0d,+2496.01-121.405d,+282.502-121.677d,+2473.37-121.451d,+2469.32-121.517d,+0+0d,+2504.9-121.709d,+2504.9-121.709d,+2507.72-121.784d,+2504.9-121.709d
